"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
12	0.969355530096325	0.0439438357488614	12	0.941113131896784	0.13095858676229	-36	0.956670037396911	0.98204102279574	0.903308644236834	0.978917619556735
12	0.96792741203409	0.040703507819132	12	0.929906183873288	0.119866780340917	-33	0.956177321435921	0.979677502632259	0.895303624924927	0.96450874282165
12	0.968288716136032	0.0450447520763004	12	0.944355255781064	0.118529796227133	-30	0.955285416267616	0.981292016004448	0.910138650901701	0.978571860660428
12	0.97990551877907	0.0112660795433587	12	0.964598085438381	0.0707045472249719	-27	0.976653281750535	0.983157755807605	0.944187440751747	0.985008730125015
12	0.981072871404339	0.00830960162324109	12	0.974129600123581	0.073459288494156	-24	0.97867409603732	0.983471646771357	0.952923730130292	0.995335470116871
12	0.977024806828741	0.0149757943562914	12	0.966047449825913	0.0818099268523764	-21	0.972701667377274	0.981347946280207	0.942430958180612	0.989663941471215
13	0.982263535456082	0.0135118223339134	13	0.965681228315399	0.0820087596923682	-18	0.978516030206091	0.986011040706073	0.942936090768627	0.988426365862171
13	0.976357426698596	0.0187749076429556	13	0.949231580587416	0.0770692843378038	-15	0.971150204221767	0.981564649175425	0.927856407014857	0.970606754159975
13	0.977827918211826	0.0279538749637718	13	0.964592631146823	0.0939600011107374	-12	0.970074908247996	0.985580928175656	0.938532815620098	0.990652446673547
13	0.985323456853151	0.0116871169413107	13	0.979706766854495	0.0862340721310353	-9	0.982082033822825	0.988564879883477	0.955789738488302	1.00362379522069
13	0.988736928070729	0.0135012597343015	13	0.995290464918276	0.0876955875303528	-6	0.984992352358776	0.992481503782681	0.97096808511269	1.01961284472386
13	0.987451645810364	0.0112117269895393	13	0.992095274975141	0.0766263011077281	-3	0.984342072229803	0.990561219390924	0.970842962844906	1.01334758710538
13	1	0	13	1	0	0	1	1	1	1
13	1.00512366583547	0.0129921872929294	13	1.04350799502485	0.0919169247407076	3	1.00152028141508	1.00872705025586	1.0180148269298	1.06900116311989
13	1.69141143971039	0.653472371764104	13	1.2227138836238	0.24355474724328	6	1.51017081328773	1.87265206613305	1.15516395058008	1.29026381666752
13	2.73504610563437	0.694197741497231	13	1.41303100591124	0.255568981636242	9	2.54251029392056	2.92758191734819	1.34214892377988	1.48391308804259
13	2.06493572469455	0.535671132939269	13	1.40450428119583	0.234200631339318	12	1.91636728341775	2.21350416597135	1.33954871311584	1.46945984927583
13	1.61274854788668	0.307398748238648	13	1.33195612483546	0.226856311198426	15	1.52749147490299	1.69800562087036	1.26903750466711	1.3948747450038
12	1.46243946764577	0.207019195538774	12	1.3548202947563	0.262895778214727	18	1.4026781735099	1.52220076178163	1.27892882059575	1.43071176891684
11	1.36867652520905	0.139544732530044	11	1.32873540837623	0.236561676700628	21	1.32660220527517	1.41075084514293	1.25740937915866	1.40006143759381
11	1.30359624310579	0.0999156014189173	11	1.37565480184237	0.218840812769621	24	1.27347055577768	1.3337219304339	1.30967181413571	1.44163778954903
10	1.23817043431214	0.0780722678481143	10	1.40252990907164	0.246072927046106	27	1.21348181546266	1.26285905316162	1.32471481707462	1.48034500106865
8	1.23836211865093	0.0949032947330742	8	1.44942192324254	0.361490381888644	30	1.20480873701958	1.27191550028228	1.32161577305895	1.57722807342613
8	1.20250138512193	0.100362668475231	8	1.45282460172975	0.38733938570797	33	1.16701782339352	1.23798494685034	1.31587944860238	1.58976975485712
7	1.20545565167273	0.0918892088110833	7	1.54473509463553	0.397884475516894	36	1.17072479528922	1.24018650805625	1.39434889852823	1.69512129074282
5	1.20407424439624	0.0641125705238074	5	1.67209934793387	0.454181583147131	39	1.17540223121554	1.23274625757693	1.46898316912477	1.87521552674296
4	1.18945978954216	0.0533009453581223	4	1.54405653401936	0.356533753441774	42	1.1628093168631	1.21611026222122	1.36578965729847	1.72232341074025
2	1.20104023833721	0.071946633916894	2	1.71167586480945	0.742778264356542	45	1.15016628561103	1.2519141910634	1.18645231716496	2.23689941245393
2	1.18108130636981	0.0198155099481127	2	1.74315060708084	0.850535642170636	48	1.16706962491283	1.19509298782679	1.14173108686113	2.34457012730056
2	1.1361796428258	0.0703866244889042	2	1.84780284080688	0.884174984474278	51	1.08640878334486	1.18595050230673	1.22259671352961	2.47300896808415
1	1.04450660139689	NA	1	2.63197715047689	NA	54	NA	NA	NA	NA
1	1.01601031015589	NA	1	2.75937070810075	NA	57	NA	NA	NA	NA
