"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
10	0.985911967810654	0.0119397249951502	10	0.903287616544236	0.0639067954432698	-45	0.982136295248583	0.989687640372726	0.883078513387915	0.923496719700556
11	0.986636074511112	0.00671097903511303	11	0.923204970023562	0.0608500759492006	-42	0.984612638198801	0.988659510823422	0.904857981806459	0.941551958240665
11	0.985786142367739	0.00823114504297425	11	0.940616527001572	0.0681875468526697	-39	0.983304358758417	0.988267925977061	0.920057208066564	0.961175845936579
12	0.9856366492065	0.0298266037165467	12	0.917877753754238	0.0865279487637421	-36	0.97702645036412	0.99424684804888	0.892899286498652	0.942856221009824
12	0.985302122055332	0.0276057400877177	12	0.914849616492906	0.0729765432027068	-33	0.977333031319921	0.993271212790743	0.8937831030616	0.935916129924211
12	0.98606155553084	0.0341304327708342	12	0.918341823745152	0.076999424097867	-30	0.976208948256941	0.99591416280474	0.896114004629977	0.940569642860326
12	0.992329195571271	0.0122865185480822	12	0.942454605210192	0.0426088943881662	-27	0.988782383175702	0.99587600796684	0.930154476887752	0.954754733532632
12	0.993074407913974	0.0115872262846166	12	0.947313975170179	0.0500269704379274	-24	0.989729463806682	0.996419352021267	0.932872432745639	0.961755517594718
12	0.988373499203565	0.0206821555104798	12	0.937104976206513	0.0586241615719013	-21	0.982403075177866	0.994343923229263	0.920181638474236	0.95402831393879
13	0.996442838167593	0.00928944780818435	13	0.95016260779228	0.0504921212355918	-18	0.993866408906581	0.999019267428605	0.936158613013674	0.964166602570885
13	0.989250460244537	0.0125900254932117	13	0.933767170992072	0.0426426827957837	-15	0.985758615438754	0.992742305050319	0.921940218734876	0.945594123249268
13	0.99159945831506	0.0176529555821451	13	0.945532122458713	0.0523943431008322	-12	0.986703409352375	0.996495507277746	0.931000546259152	0.960063698658275
13	0.998965803854988	0.00484900501907534	13	0.964633010279093	0.049773057296986	-9	0.997620931837199	1.00031067587278	0.95082844795441	0.978437572603777
13	1.00091856714646	0.00780608858964095	13	0.972971676657605	0.0487528848276855	-6	0.998753547710251	1.00308358658268	0.959450059267374	0.986493294047837
13	1.00186659779833	0.00937158999974923	13	0.983974981093762	0.0479891725053277	-3	0.999267386392426	1.00446580920423	0.970665179391066	0.997284782796458
13	1	0	13	1	0	0	1	1	1	1
13	0.992044680561503	0.00727954044635166	13	0.961855773134489	0.0523540696777694	3	0.990025699304493	0.994063661818514	0.947335366772765	0.976376179496213
13	1.09727797715983	0.150124602159478	13	0.996682683628057	0.139030574867109	6	1.05564090402179	1.13891505029788	0.958122540048012	1.0352428272081
13	1.01392214081533	0.190708984311343	13	1.05186283198532	0.158872452055789	9	0.961028985305626	1.06681529632504	1.00779954182026	1.09592612215038
13	0.978646567712159	0.106351923907053	13	1.0639140161118	0.154995063819927	12	0.949149851182072	1.00814328424224	1.02092611995437	1.10690191226923
13	0.987812885174014	0.0776457745497682	13	1.04206400440748	0.164528545627	15	0.966277821984606	1.00934794836342	0.99643199613551	1.08769601267946
12	0.973503967431393	0.0595549526259015	12	1.08116805421594	0.219440181590679	18	0.956311933466323	0.990696001396463	1.01782113025974	1.14451497817214
11	0.966364537271273	0.0495909521669264	11	1.06558415684373	0.187444188234741	21	0.951412302604531	0.981316771938014	1.00906760761579	1.12210070607168
11	0.967124899560992	0.0423349934189402	11	1.12047124460191	0.15332653310015	24	0.954360418772557	0.979889380349428	1.07424155544744	1.16670093375638
10	0.953823973417113	0.0335896798640155	10	1.12406782095282	0.154887294114244	27	0.943201983992495	0.964445962841732	1.07508815795068	1.17304748395496
8	0.954361647313809	0.0534072820312274	8	1.21535288654705	0.273578901627601	30	0.935479321669297	0.97324397295832	1.11862813828183	1.31207763481227
8	0.941870322541638	0.0543427556047975	8	1.19806368073154	0.309425183482316	33	0.92265725704338	0.961083388039896	1.08866535797643	1.30746200348666
7	0.942511176987259	0.0583156511504667	7	1.24164439027546	0.305957412151383	36	0.920469932631982	0.964552421342535	1.12600335822839	1.35728542232252
5	0.953740389330865	0.0234615673435297	5	1.29614191976842	0.279129033495589	39	0.9432480574431	0.964232721218629	1.17131162109043	1.42097221844641
4	0.94906300585924	0.0276652955640432	4	1.2330442516922	0.286060912456442	42	0.935230358077218	0.962895653641261	1.09001379546398	1.37607470792042
2	0.954890173650945	0.0336582895499565	2	1.41208611714718	0.36379227854002	45	0.931090168867031	0.97869017843486	1.15484613004823	1.66932610424613
2	0.942661279048001	0.0650249535251291	2	1.45060375690981	0.485264908028061	48	0.896681693464042	0.98864086463196	1.1074696497713	1.79373786404832
2	0.928000184385712	0.043973110209571	2	1.43993335072703	0.316377162829639	51	0.896906499966661	0.959093868804763	1.21622091347764	1.66364578797643
1	0.947382290662222	NA	1	1.63853958958722	NA	54	NA	NA	NA	NA
1	0.968163774773917	NA	1	1.79732850898968	NA	57	NA	NA	NA	NA
