"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
12	0.982839435649183	0.0531741720100399	12	0.927934079543299	0.284577741303875	-36	0.967489374387217	0.998189496911149	0.845783561769715	1.01008459731688
12	0.982198114981156	0.0496189391933255	12	0.929643149315799	0.248055131722116	-33	0.967874361031071	0.996521868931241	0.858035800778983	1.00125049785261
12	0.981604233837937	0.0666128817064559	12	0.950129621899807	0.284154866117939	-30	0.962374751245577	1.0008337164303	0.86810117767744	1.03215806612217
12	0.998496277905128	0.0319239458570201	12	0.959991630831682	0.25260629070092	-27	0.989280628538055	1.0077119272722	0.887070475864098	1.03291278579927
12	1.00040681624074	0.0264969026822192	12	0.99450389711101	0.221411832380036	-24	0.992757819292604	1.00805581318887	0.930587806597819	1.0584199876242
12	0.990541168705998	0.0372723334785893	12	0.960738350447266	0.18882703362864	-21	0.979781572822404	1.00130076458959	0.906228681099379	1.01524801979515
13	0.990719122280691	0.0357443473099353	13	0.971763105196503	0.201166022543922	-18	0.980805424047309	1.00063282051407	0.915969689107021	1.02755652128598
13	0.988226261409247	0.0436665972587935	13	0.942730643130117	0.16286845402114	-15	0.976115326375276	1.00033719644322	0.897559061427904	0.98790222483233
13	0.994963514756651	0.0456508878534324	13	0.985304416324851	0.1325407662222	-12	0.982302236531574	1.00762479298173	0.948544221809203	1.0220646108405
13	1.00669338121491	0.0294672600948646	13	1.0302262535921	0.11743612400673	-9	0.998520633736488	1.01486612869333	0.997655333076868	1.06279717410733
13	1.00632179729118	0.0290433710413816	13	1.02752223355541	0.0902243398662195	-6	0.99826661548333	1.01437697909903	1.00249850404137	1.05254596306946
13	1.00635951582419	0.030103892595359	13	1.02635986977169	0.0661609256424863	-3	0.998010198259299	1.01470883338909	1.00801013055352	1.04470960898985
13	1	0	13	1	0	0	1	1	1	1
13	1.03894779907861	0.0497697044284427	13	1.03081318310486	0.126135241352073	3	1.02514416667234	1.05275143148487	0.995829561540407	1.06579680466932
13	1.30285260005694	0.478669386656414	13	1.1306510505277	0.225188613013092	6	1.17009359870428	1.43561160140961	1.06819496661468	1.19310713444073
13	0.935643754611807	0.177086748353461	13	1.17050485548699	0.310364174249261	9	0.886528727581531	0.984758781642084	1.08442532130831	1.25658438966566
13	0.983100750749629	0.117806617266792	13	1.15307398933029	0.286184211408592	12	0.950427073892369	1.01577442760689	1.07370077021784	1.23244720844275
13	1.02995361813084	0.12038349810765	13	1.12257082103135	0.350950303302559	15	0.99656524311954	1.06334199314213	1.02523471997773	1.21990692208497
12	1.03727108811154	0.0922561696024335	12	1.0693545889019	0.198036852632147	18	1.01063902593436	1.06390315028873	1.01218627381359	1.12652290399022
11	1.04762749282936	0.0867968190946117	11	1.19084039907208	0.277028721615059	21	1.02145726719907	1.07379771845965	1.10731309673127	1.2743677014129
11	1.06402579791934	0.0977494511683363	11	1.25570103989548	0.264698008811673	24	1.03455322946583	1.09349836637284	1.17589158735162	1.33551049243935
10	1.07399077322364	0.079674120439644	10	1.27031967234887	0.332284247747003	27	1.04879560410766	1.09918594233963	1.16524216700124	1.37539717769649
8	1.08694734008985	0.0713930526756799	8	1.30657023092055	0.326618955132745	30	1.06170608425156	1.11218859592814	1.19109299190134	1.42204746993976
8	1.06648426043165	0.0804396035860224	8	1.32430065505114	0.412157454216092	33	1.03804456584583	1.09492395501746	1.17858098965475	1.47002032044753
7	1.0398698290374	0.0654380896993573	7	1.43766502133408	0.404925742967076	36	1.01513655594946	1.06460310212535	1.28461747628565	1.5907125663825
5	1.03919800399925	0.0746762250577219	5	1.56272815424877	0.478111457282426	39	1.00580178089283	1.07259422710568	1.34891021038777	1.77654609810977
4	1.02199543112741	0.0710614202416887	4	1.52111302453498	0.610627470023791	42	0.98646472100657	1.05752614124826	1.21579928952309	1.82642675954688
2	1.0963647280465	0.0232570134164622	2	1.98959168309007	0.874067886885804	45	1.07991953614957	1.11280991994342	1.37153235305572	2.60765101312442
2	1.05893994136592	0.0500046454024303	2	1.9075033834502	0.827301481938369	48	1.02358131751103	1.0942985652208	1.3225128954859	2.4924938714145
2	1.04317859966448	0.0317726951791417	2	1.89948530963289	0.805471713286688	51	1.02071191144674	1.06564528788223	1.32993079911393	2.46903982015185
1	0.961743659251645	NA	1	2.1281591824803	NA	54	NA	NA	NA	NA
1	0.976893679428289	NA	1	2.02897867680905	NA	57	NA	NA	NA	NA
