"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
7	1.01066056433855	0.0501499660137172	7	0.960767688503058	0.0766134730503247	-27	0.991705658862742	1.02961546981435	0.931810517536186	0.989724859469931
7	1.01144457867831	0.0620764662919868	7	0.968811887082265	0.0973411741421116	-24	0.987981879809988	1.03490727754664	0.932020381495542	1.00560339266899
7	1.00320541870664	0.053190165964518	7	0.963051176835628	0.090002320141849	-21	0.983101425658585	1.02330941175469	0.929033497333607	0.99706885633765
7	1.00267679203367	0.0504602560882071	7	0.968504781475631	0.0847435654894071	-18	0.983604607933379	1.02174897613396	0.936474724404505	1.00053483854676
8	0.985121385257471	0.0540449114217689	8	0.950074788048308	0.0798300598501781	-15	0.966013623579991	1.00422914693495	0.921850599717014	0.978298976379603
8	0.996155995819621	0.0529902158330903	8	0.972831177600676	0.0860480177446897	-12	0.977421125343562	1.01489086629568	0.94240860917321	1.00325374602814
8	0.984634125713454	0.0528615673903563	8	0.970020007441526	0.0823726545516647	-9	0.965944739330518	1.00332351209639	0.940896876132617	0.999143138750436
8	0.993822424879256	0.0509507839937499	8	0.986963056605478	0.0751589622840151	-6	0.97580860244488	1.01183624731363	0.960390350656493	1.01353576255446
8	0.982949231355659	0.0471706343044345	8	0.985074135979045	0.0758424368564785	-3	0.966271893660891	0.999626569050427	0.958259785277581	1.01188848668051
8	1	0	8	1	0	0	1	1	1	1
9	1.02614522991222	0.0284199618716019	9	1.04791079430159	0.0501134249670186	3	1.01667190928835	1.03561855053609	1.03120631931259	1.0646152692906
9	1.12795591114894	0.107780145862269	9	1.13325209517589	0.0990878079184768	6	1.09202919586152	1.16388262643636	1.10022282586973	1.16628136448205
8	1.22590996150529	0.140809371436489	8	1.19892271878217	0.0902173266154565	9	1.17612633080661	1.27569359220396	1.16702607706701	1.23081936049732
8	1.22296805485887	0.146773943796511	8	1.22751515530729	0.120027452405786	12	1.17107562937887	1.27486048033887	1.18507904254495	1.26995126806963
8	1.19352054328534	0.138134003339868	8	1.22547895433759	0.121335428020551	15	1.14468279804831	1.24235828852238	1.18258040236184	1.26837750631334
7	1.19248354445536	0.133835497153682	7	1.23482942242553	0.14454708664894	18	1.14189848130374	1.24306860760698	1.18019575899525	1.28946308585582
7	1.16533215059097	0.115161421176305	7	1.2422215226724	0.131593512315646	21	1.12180522472507	1.20885907645686	1.19248385013859	1.29195919520622
5	1.15517493118908	0.120109624671174	5	1.23761094121226	0.155508273239546	24	1.10146027408574	1.20888958829243	1.16806552720682	1.30715635521771
5	1.11369930874845	0.104078357701181	5	1.21125276291756	0.132527129482532	27	1.06715405218717	1.16024456530972	1.15198482884039	1.27052069699473
5	1.08336944921957	0.0919529354526215	5	1.19004476463683	0.106901875606187	30	1.04224684633903	1.12449205210011	1.1422367924813	1.23785273679236
5	1.08310102105607	0.0912899745559617	5	1.22517751555415	0.141258517438416	33	1.0422749033018	1.12392713881034	1.16200478607552	1.28835024503278
4	1.05072689819305	0.123143245580137	4	1.20470537740644	0.153830076053128	36	0.989155275402982	1.11229852098312	1.12779033937988	1.281620415433
4	1.05089055642634	0.123990292530607	4	1.22616766086808	0.171796982300578	39	0.988895410161041	1.11288570269165	1.14026916971779	1.31206615201837
4	1.06301519934646	0.0832567836898866	4	1.2917672089933	0.170017157277004	42	1.02138680750152	1.10464359119141	1.2067586303548	1.3767757876318
3	1.00036746053532	0.0969521741421304	3	1.17088179971448	0.168414005289263	45	0.944392096695846	1.0563428243748	1.07364792842542	1.26811567100353
3	1.00044432596818	0.0958102073050093	3	1.16446566218888	0.14739726023984	48	0.94512827698952	1.05576037494684	1.0793658143116	1.24956551006617
3	0.979819976009825	0.120903120243594	3	1.16478389534094	0.169329304049918	51	0.91001652699132	1.04962342502833	1.06702157606603	1.26254621461585
3	0.932776302377002	0.16990000023745	3	1.10495634680215	0.187856116801145	54	0.834684491504593	1.03086811324941	0.996497567198089	1.21341512640621
2	0.869603729050896	0.142946745289709	2	1.02691536512525	0.0996122854324796	57	0.768525116107997	0.970682341993795	0.956478842606451	1.09735188764404
2	0.8780674988607	0.151823124968213	2	1.06087292819764	0.0881520312374428	60	0.770712337654744	0.985422660066656	0.998540029134271	1.123205827261
