"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
7	1.03542014362291	0.185981784942094	7	0.980379785186174	0.205176626172919	-54	0.965125636287958	1.10571465095787	0.902830309800916	1.05792926057143
7	1.01684006268195	0.187218509725932	7	0.960386934296835	0.199698377615543	-51	0.946078117315814	1.08760200804808	0.884908042240579	1.03586582635309
9	1.03642195325594	0.166526125151159	9	0.950371696126488	0.161499704221356	-48	0.980913244872219	1.09193066163966	0.896538461386036	1.00420493086694
9	1.02398819919079	0.166564523855146	9	0.953540285026984	0.174758183420505	-45	0.968466691239076	1.07950970714251	0.895287557220149	1.01179301283382
9	1.04385815586842	0.181057931668825	9	0.971784646428038	0.175385955399148	-42	0.983505511978814	1.10421079975803	0.913322661294989	1.03024663156109
9	1.0337058358358	0.166416621581421	9	0.97894418657441	0.187892378246287	-39	0.978233628641993	1.08917804302961	0.916313393825647	1.04157497932317
11	1.02761923443543	0.146683624371586	11	0.958950606857696	0.175435906933095	-36	0.98339245762361	1.07184601124724	0.90605469067108	1.01184652304431
11	1.01276621289886	0.139325520202539	11	0.945053483809394	0.179409593303708	-33	0.970757987968599	1.05477443782913	0.890959456102244	0.999147511516545
11	1.01197645945053	0.143451388715125	11	0.953747147836271	0.161209367998213	-30	0.968724238357482	1.05522868054357	0.905140694532598	1.00235360113994
12	1.00009669168013	0.138309288334417	12	0.946716564510816	0.162570628121441	-27	0.960170239254479	1.04002314410578	0.899786466556696	0.993646662464936
12	1.00829140644369	0.134625670136646	12	0.974162601002606	0.151598346119582	-24	0.969428322997076	1.0471544898903	0.930399928032185	1.01792527397303
12	1.00887550519652	0.137961295626429	12	0.978633822498994	0.156461507812983	-21	0.969049509612691	1.04870150078036	0.933467275672174	1.02380036932581
14	1.01044394397958	0.124452335767421	14	0.984434674149999	0.143248768505391	-18	0.977182658163472	1.04370522979568	0.946149830376823	1.02271951792318
14	0.992598911016255	0.121659701273837	14	0.967561468427337	0.155518325667919	-15	0.960083988163114	1.02511383386939	0.925997447569188	1.00912548928549
14	0.994623967034877	0.118596107786565	14	0.989658628787722	0.145976652629387	-12	0.96292782398186	1.02632011008789	0.950644727315774	1.02867253025967
14	0.984145162475051	0.118226278254366	14	0.986955148075776	0.153511162097027	-9	0.952547860522105	1.015742464428	0.945927564246305	1.02798273190525
14	0.982023807033252	0.12302583651574	14	0.989314308771013	0.162190471942982	-6	0.949143769178741	1.01490384488776	0.945967081813169	1.03266153572886
14	0.993222811919674	0.0945731314415535	14	0.998846729117246	0.114114704057062	-3	0.967947079359057	1.01849854448029	0.968348291590486	1.029345166644
14	1	0	14	1	0	0	1	1	1	1
14	1.15390766497841	0.176539789165284	14	1.10690508514876	0.130460415714853	3	1.10672542167914	1.20108990827769	1.0720380724244	1.14177209787312
14	1.35741684777037	0.240464146349305	14	1.27621281537636	0.258236430913498	6	1.29315010138164	1.42168359415909	1.20719622614339	1.34522940460933
14	1.64539332753076	0.338451459789056	14	1.43357769703207	0.340004622190169	9	1.55493837006046	1.73584828500105	1.34270763944956	1.52444775461457
14	1.68039167918522	0.376321908362905	14	1.46245253663493	0.397992463941577	12	1.57981541859729	1.78096793977314	1.35608457645012	1.56882049681974
13	1.59685369712242	0.340708512873486	13	1.44373050386212	0.381600901118055	15	1.50235815764916	1.69134923659569	1.33789345649717	1.54956755122708
11	1.53163857462339	0.327642757963201	11	1.46210683161909	0.374182529336647	18	1.43285056612874	1.63042658311805	1.34928655408128	1.57492710915689
10	1.50765225124618	0.300101645731899	10	1.48773986234046	0.357135267684998	21	1.41275177823841	1.60255272425396	1.3748037744746	1.60067595020631
9	1.47900443773917	0.317058778731086	9	1.48167591708669	0.345519776634084	24	1.37331817816214	1.5846906973162	1.36650265820866	1.59684917596471
9	1.47856672842391	0.321423229969324	9	1.54257577205175	0.352547149201116	27	1.37142565176747	1.58570780508036	1.42506005565138	1.66009148845212
9	1.4662529099686	0.325606786345336	9	1.56251155966847	0.378242148070945	30	1.35771731452016	1.57478850541705	1.43643084364482	1.68859227569212
9	1.47461838413015	0.347177397276078	9	1.61936494556068	0.438002759417733	33	1.35889258503812	1.59034418322218	1.47336402575477	1.76536586536659
8	1.45210109744284	0.379878914646664	8	1.60307836068837	0.474386622493207	36	1.31779361915462	1.58640857573106	1.4353573618538	1.77079935952293
8	1.46161829225779	0.38143734579609	8	1.66252936587676	0.506263959686139	39	1.32675982535268	1.59647675916289	1.48353802639455	1.84152070535897
8	1.43452166169673	0.391368549059509	8	1.66403710828673	0.525884852995996	42	1.29615198420517	1.57289133918829	1.47810873544835	1.84996548112511
6	1.36426239276022	0.403409583506664	6	1.58656128018173	0.523751653136824	45	1.19957111993688	1.52895366558355	1.372740563161	1.80038199720247
4	1.15358543460777	0.298852160385835	4	1.38268783591479	0.488405590441774	48	1.00415935441485	1.30301151480069	1.13848504069391	1.62689063113568
3	1.05275415347086	0.317282001025321	3	1.30486030191447	0.576504351187827	51	0.869571304769865	1.23593700217185	0.972015359567187	1.63770524426175
2	1.15340333582651	0	2	1.43105178449393	0	54	1.15340333582651	1.15340333582651	1.43105178449393	1.43105178449393
2	1.17357028000318	0	2	1.46295883096655	0	57	1.17357028000318	1.17357028000318	1.46295883096655	1.46295883096655
2	1.20039177483443	0	2	1.54064686995272	0	60	1.20039177483443	1.20039177483443	1.54064686995272	1.54064686995272
2	1.15598847569223	0	2	1.4985073492769	0	63	1.15598847569223	1.15598847569223	1.4985073492769	1.4985073492769
2	1.09154603303354	0	2	1.38896561380675	0	66	1.09154603303354	1.09154603303354	1.38896561380675	1.38896561380675
2	1.14659126342799	0	2	1.48766041188795	0	69	1.14659126342799	1.14659126342799	1.48766041188795	1.48766041188795
